Starting training...

Epoch 1/700
[17/21] Loss: 3.2626 | Step: 0.03s | ETA: 0s | 81.0%
[18/21] Loss: 3.3633 | Step: 0.03s | ETA: 0s | 85.7%
[19/21] Loss: 3.3567 | Step: 0.03s | ETA: 0s | 90.5%
[20/21] Loss: 3.2906 | Step: 0.03s | ETA: 0s | 95.2%
[21/21] Loss: 3.2477 | Step: 0.02s | ETA: 0s | 100.0%
Epoch 483 completed in 1.9s - Avg loss: 3.2597

Epoch 484/700
[1/21] Loss: 3.2426 | Step: 0.03s | ETA: 1s | 4.8%
[2/21] Loss: 3.2656 | Step: 0.03s | ETA: 1s | 9.5%
[3/21] Loss: 3.2608 | Step: 0.03s | ETA: 1s | 14.3%
[4/21] Loss: 3.3311 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.3812 | Step: 0.03s | ETA: 1s | 23.8%
[6/21] Loss: 3.2717 | Step: 0.03s | ETA: 1s | 28.6%
[7/21] Loss: 3.1431 | Step: 0.03s | ETA: 0s | 33.3%
[8/21] Loss: 3.1286 | Step: 0.03s | ETA: 0s | 38.1%
[9/21] Loss: 3.2605 | Step: 0.04s | ETA: 0s | 42.9%
[10/21] Loss: 3.2868 | Step: 0.03s | ETA: 0s | 47.6%
[11/21] Loss: 3.2338 | Step: 0.03s | ETA: 0s | 52.4%
[12/21] Loss: 3.3138 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.3228 | Step: 0.03s | ETA: 0s | 61.9%
[14/21] Loss: 3.3026 | Step: 0.03s | ETA: 0s | 66.7%
[15/21] Loss: 3.2686 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.2494 | Step: 0.04s | ETA: 0s | 76.2%
[17/21] Loss: 3.3895 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.1723 | Step: 0.04s | ETA: 0s | 85.7%
[19/21] Loss: 3.0610 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.2572 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.0987 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 484 completed in 2.0s - Avg loss: 3.2496

Epoch 485/700
[1/21] Loss: 3.2001 | Step: 0.04s | ETA: 1s | 4.8%
[2/21] Loss: 3.2899 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.3752 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.3435 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.2321 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.2718 | Step: 0.04s | ETA: 1s | 28.6%
[7/21] Loss: 3.3971 | Step: 0.04s | ETA: 1s | 33.3%
[8/21] Loss: 3.2003 | Step: 0.04s | ETA: 1s | 38.1%
[9/21] Loss: 2.9987 | Step: 0.04s | ETA: 0s | 42.9%
[10/21] Loss: 3.3025 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.1508 | Step: 0.04s | ETA: 0s | 52.4%
[12/21] Loss: 3.2487 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.1117 | Step: 0.04s | ETA: 0s | 61.9%
[14/21] Loss: 3.1828 | Step: 0.04s | ETA: 0s | 66.7%
[15/21] Loss: 3.3586 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.3380 | Step: 0.04s | ETA: 0s | 76.2%
[17/21] Loss: 3.4203 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.3805 | Step: 0.04s | ETA: 0s | 85.7%
[19/21] Loss: 3.2508 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.2470 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.2321 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 485 completed in 2.1s - Avg loss: 3.2635

Epoch 486/700
[1/21] Loss: 3.4222 | Step: 0.04s | ETA: 1s | 4.8%
[2/21] Loss: 3.1918 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.2647 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.3142 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.3741 | Step: 0.05s | ETA: 1s | 23.8%
[6/21] Loss: 3.2788 | Step: 0.04s | ETA: 1s | 28.6%
[7/21] Loss: 3.2832 | Step: 0.04s | ETA: 1s | 33.3%
[8/21] Loss: 3.3288 | Step: 0.04s | ETA: 1s | 38.1%
[9/21] Loss: 3.3717 | Step: 0.04s | ETA: 0s | 42.9%
[10/21] Loss: 3.2324 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.2538 | Step: 0.04s | ETA: 0s | 52.4%
[12/21] Loss: 3.1788 | Step: 0.05s | ETA: 0s | 57.1%
[13/21] Loss: 3.2235 | Step: 0.04s | ETA: 0s | 61.9%
[14/21] Loss: 3.0996 | Step: 0.04s | ETA: 0s | 66.7%
[15/21] Loss: 3.2522 | Step: 0.05s | ETA: 0s | 71.4%
[16/21] Loss: 3.3440 | Step: 0.04s | ETA: 0s | 76.2%
[17/21] Loss: 3.2838 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.2748 | Step: 0.05s | ETA: 0s | 85.7%
[19/21] Loss: 3.2964 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.1869 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.0368 | Step: 0.04s | ETA: 0s | 100.0%
Epoch 486 completed in 2.2s - Avg loss: 3.2616

Epoch 487/700
[1/21] Loss: 3.1966 | Step: 0.04s | ETA: 1s | 4.8%
[2/21] Loss: 3.1940 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.3061 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.3555 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.2653 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.3724 | Step: 0.04s | ETA: 1s | 28.6%
[7/21] Loss: 3.3427 | Step: 0.04s | ETA: 1s | 33.3%
[8/21] Loss: 3.2441 | Step: 0.04s | ETA: 1s | 38.1%
[9/21] Loss: 3.2521 | Step: 0.05s | ETA: 1s | 42.9%
[10/21] Loss: 3.1334 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.3157 | Step: 0.04s | ETA: 0s | 52.4%
[12/21] Loss: 3.1793 | Step: 0.05s | ETA: 0s | 57.1%
[13/21] Loss: 3.3482 | Step: 0.05s | ETA: 0s | 61.9%
[14/21] Loss: 3.3258 | Step: 0.05s | ETA: 0s | 66.7%
[15/21] Loss: 3.2405 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.3106 | Step: 0.05s | ETA: 0s | 76.2%
[17/21] Loss: 3.3521 | Step: 0.05s | ETA: 0s | 81.0%
[18/21] Loss: 3.3070 | Step: 0.04s | ETA: 0s | 85.7%
[19/21] Loss: 3.3393 | Step: 0.05s | ETA: 0s | 90.5%
[20/21] Loss: 3.2383 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.2036 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 487 completed in 2.2s - Avg loss: 3.2773

Epoch 488/700
[1/21] Loss: 3.3037 | Step: 0.05s | ETA: 1s | 4.8%
[2/21] Loss: 3.2722 | Step: 0.05s | ETA: 1s | 9.5%
[3/21] Loss: 3.2311 | Step: 0.05s | ETA: 1s | 14.3%
[4/21] Loss: 3.3610 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.2870 | Step: 0.05s | ETA: 1s | 23.8%
[6/21] Loss: 3.1224 | Step: 0.05s | ETA: 1s | 28.6%
[7/21] Loss: 3.2635 | Step: 0.05s | ETA: 1s | 33.3%
[8/21] Loss: 3.2693 | Step: 0.05s | ETA: 1s | 38.1%
[9/21] Loss: 3.0839 | Step: 0.05s | ETA: 1s | 42.9%
[10/21] Loss: 3.2612 | Step: 0.05s | ETA: 1s | 47.6%
[11/21] Loss: 3.1358 | Step: 0.05s | ETA: 0s | 52.4%
[12/21] Loss: 3.3071 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.2652 | Step: 0.05s | ETA: 0s | 61.9%
[14/21] Loss: 3.3070 | Step: 0.05s | ETA: 0s | 66.7%
[15/21] Loss: 3.2019 | Step: 0.05s | ETA: 0s | 71.4%
[16/21] Loss: 3.3714 | Step: 0.05s | ETA: 0s | 76.2%
[17/21] Loss: 3.4362 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.3981 | Step: 0.04s | ETA: 0s | 85.7%
[19/21] Loss: 3.2562 | Step: 0.05s | ETA: 0s | 90.5%
[20/21] Loss: 3.2918 | Step: 0.05s | ETA: 0s | 95.2%
[21/21] Loss: 3.1883 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 488 completed in 2.2s - Avg loss: 3.2674

Epoch 489/700
[1/21] Loss: 3.2893 | Step: 0.04s | ETA: 1s | 4.8%
[2/21] Loss: 3.2838 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.1076 | Step: 0.05s | ETA: 1s | 14.3%
[4/21] Loss: 3.2800 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.2966 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.2594 | Step: 0.04s | ETA: 1s | 28.6%
[7/21] Loss: 3.2504 | Step: 0.04s | ETA: 1s | 33.3%
[8/21] Loss: 3.2191 | Step: 0.04s | ETA: 1s | 38.1%
[9/21] Loss: 3.2150 | Step: 0.04s | ETA: 1s | 42.9%
[10/21] Loss: 3.2607 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.1829 | Step: 0.04s | ETA: 0s | 52.4%
[12/21] Loss: 3.3364 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.3055 | Step: 0.04s | ETA: 0s | 61.9%
[14/21] Loss: 3.2321 | Step: 0.05s | ETA: 0s | 66.7%
[15/21] Loss: 3.2506 | Step: 0.05s | ETA: 0s | 71.4%
[16/21] Loss: 3.2750 | Step: 0.04s | ETA: 0s | 76.2%
[17/21] Loss: 3.3825 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.1727 | Step: 0.04s | ETA: 0s | 85.7%
[19/21] Loss: 3.2188 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.3497 | Step: 0.05s | ETA: 0s | 95.2%
[21/21] Loss: 3.1756 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 489 completed in 2.2s - Avg loss: 3.2545

Epoch 490/700
[1/21] Loss: 3.3720 | Step: 0.04s | ETA: 1s | 4.8%
[2/21] Loss: 3.4620 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.1915 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.2326 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.1886 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.2677 | Step: 0.04s | ETA: 1s | 28.6%
[7/21] Loss: 3.2675 | Step: 0.04s | ETA: 1s | 33.3%
[8/21] Loss: 3.3289 | Step: 0.04s | ETA: 1s | 38.1%
[9/21] Loss: 3.3334 | Step: 0.04s | ETA: 1s | 42.9%
[10/21] Loss: 3.3286 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.1982 | Step: 0.05s | ETA: 0s | 52.4%
[12/21] Loss: 3.3744 | Step: 0.05s | ETA: 0s | 57.1%
[13/21] Loss: 3.3945 | Step: 0.04s | ETA: 0s | 61.9%
[14/21] Loss: 3.2864 | Step: 0.04s | ETA: 0s | 66.7%
[15/21] Loss: 3.3063 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.3071 | Step: 0.04s | ETA: 0s | 76.2%
[17/21] Loss: 3.2543 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.1965 | Step: 0.05s | ETA: 0s | 85.7%
[19/21] Loss: 2.9964 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.1376 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.1919 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 490 completed in 2.2s - Avg loss: 3.2675

Epoch 491/700
[1/21] Loss: 3.3150 | Step: 0.19s | ETA: 4s | 4.8%
[2/21] Loss: 3.3075 | Step: 0.02s | ETA: 0s | 9.5%
[3/21] Loss: 3.3246 | Step: 0.02s | ETA: 0s | 14.3%
[4/21] Loss: 3.2819 | Step: 0.02s | ETA: 0s | 19.0%
[5/21] Loss: 3.2013 | Step: 0.02s | ETA: 0s | 23.8%
[6/21] Loss: 3.2542 | Step: 0.02s | ETA: 0s | 28.6%
[7/21] Loss: 3.3479 | Step: 0.02s | ETA: 0s | 33.3%
[8/21] Loss: 3.2709 | Step: 0.02s | ETA: 0s | 38.1%
[9/21] Loss: 3.1091 | Step: 0.02s | ETA: 0s | 42.9%
[10/21] Loss: 3.2804 | Step: 0.02s | ETA: 0s | 47.6%
[11/21] Loss: 3.3063 | Step: 0.02s | ETA: 0s | 52.4%
[12/21] Loss: 3.2635 | Step: 0.02s | ETA: 0s | 57.1%
[13/21] Loss: 3.3836 | Step: 0.02s | ETA: 0s | 61.9%
[14/21] Loss: 3.2874 | Step: 0.02s | ETA: 0s | 66.7%
[15/21] Loss: 3.1089 | Step: 0.02s | ETA: 0s | 71.4%
[16/21] Loss: 3.2308 | Step: 0.02s | ETA: 0s | 76.2%
[17/21] Loss: 3.3326 | Step: 0.02s | ETA: 0s | 81.0%
[18/21] Loss: 3.3404 | Step: 0.02s | ETA: 0s | 85.7%
[19/21] Loss: 3.3287 | Step: 0.02s | ETA: 0s | 90.5%
[20/21] Loss: 3.2410 | Step: 0.02s | ETA: 0s | 95.2%
[21/21] Loss: 3.0170 | Step: 0.02s | ETA: 0s | 100.0%
Epoch 491 completed in 1.9s - Avg loss: 3.2635

Epoch 492/700
[1/21] Loss: 3.2669 | Step: 0.02s | ETA: 0s | 4.8%
[2/21] Loss: 3.2880 | Step: 0.02s | ETA: 0s | 9.5%
[3/21] Loss: 3.2114 | Step: 0.02s | ETA: 0s | 14.3%
[4/21] Loss: 3.2801 | Step: 0.02s | ETA: 0s | 19.0%
[5/21] Loss: 3.3206 | Step: 0.02s | ETA: 0s | 23.8%
[6/21] Loss: 3.0820 | Step: 0.03s | ETA: 0s | 28.6%
[7/21] Loss: 3.1934 | Step: 0.02s | ETA: 0s | 33.3%
[8/21] Loss: 3.2965 | Step: 0.02s | ETA: 0s | 38.1%
[9/21] Loss: 3.2999 | Step: 0.02s | ETA: 0s | 42.9%
[10/21] Loss: 3.2433 | Step: 0.03s | ETA: 0s | 47.6%
[11/21] Loss: 3.3310 | Step: 0.02s | ETA: 0s | 52.4%
[12/21] Loss: 3.3403 | Step: 0.03s | ETA: 0s | 57.1%
[13/21] Loss: 3.2564 | Step: 0.02s | ETA: 0s | 61.9%
[14/21] Loss: 3.1368 | Step: 0.03s | ETA: 0s | 66.7%
[15/21] Loss: 3.3390 | Step: 0.03s | ETA: 0s | 71.4%
[16/21] Loss: 3.3265 | Step: 0.03s | ETA: 0s | 76.2%
[17/21] Loss: 3.2400 | Step: 0.03s | ETA: 0s | 81.0%
[18/21] Loss: 3.3870 | Step: 0.03s | ETA: 0s | 85.7%
[19/21] Loss: 3.3292 | Step: 0.03s | ETA: 0s | 90.5%
[20/21] Loss: 3.3033 | Step: 0.03s | ETA: 0s | 95.2%
[21/21] Loss: 3.2318 | Step: 0.02s | ETA: 0s | 100.0%
Epoch 492 completed in 1.8s - Avg loss: 3.2716

Epoch 493/700
[1/21] Loss: 3.1911 | Step: 0.03s | ETA: 1s | 4.8%
[2/21] Loss: 3.3279 | Step: 0.03s | ETA: 1s | 9.5%
[3/21] Loss: 3.1996 | Step: 0.03s | ETA: 1s | 14.3%
[4/21] Loss: 3.3070 | Step: 0.03s | ETA: 0s | 19.0%
[5/21] Loss: 3.2982 | Step: 0.03s | ETA: 0s | 23.8%
[6/21] Loss: 3.3059 | Step: 0.03s | ETA: 0s | 28.6%
[7/21] Loss: 3.2347 | Step: 0.03s | ETA: 0s | 33.3%
[8/21] Loss: 3.3086 | Step: 0.03s | ETA: 0s | 38.1%
[9/21] Loss: 3.2313 | Step: 0.03s | ETA: 0s | 42.9%
[10/21] Loss: 3.2873 | Step: 0.03s | ETA: 0s | 47.6%
[11/21] Loss: 3.2628 | Step: 0.03s | ETA: 0s | 52.4%
[12/21] Loss: 3.1845 | Step: 0.03s | ETA: 0s | 57.1%
[13/21] Loss: 3.3436 | Step: 0.03s | ETA: 0s | 61.9%
[14/21] Loss: 3.1960 | Step: 0.03s | ETA: 0s | 66.7%
[15/21] Loss: 3.3197 | Step: 0.03s | ETA: 0s | 71.4%
[16/21] Loss: 3.3227 | Step: 0.03s | ETA: 0s | 76.2%
[17/21] Loss: 3.3165 | Step: 0.03s | ETA: 0s | 81.0%
[18/21] Loss: 3.3664 | Step: 0.03s | ETA: 0s | 85.7%
[19/21] Loss: 3.2731 | Step: 0.03s | ETA: 0s | 90.5%
[20/21] Loss: 3.2529 | Step: 0.03s | ETA: 0s | 95.2%
[21/21] Loss: 3.1830 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 493 completed in 1.9s - Avg loss: 3.2720

Epoch 494/700
[1/21] Loss: 3.2894 | Step: 0.03s | ETA: 1s | 4.8%
[2/21] Loss: 3.0973 | Step: 0.03s | ETA: 1s | 9.5%
[3/21] Loss: 3.2962 | Step: 0.03s | ETA: 1s | 14.3%
[4/21] Loss: 3.3248 | Step: 0.03s | ETA: 1s | 19.0%
[5/21] Loss: 3.3331 | Step: 0.03s | ETA: 1s | 23.8%
[6/21] Loss: 3.1705 | Step: 0.04s | ETA: 1s | 28.6%
[7/21] Loss: 3.2910 | Step: 0.04s | ETA: 0s | 33.3%
[8/21] Loss: 3.3838 | Step: 0.03s | ETA: 0s | 38.1%
[9/21] Loss: 3.3301 | Step: 0.03s | ETA: 0s | 42.9%
[10/21] Loss: 3.2090 | Step: 0.03s | ETA: 0s | 47.6%
[11/21] Loss: 3.2707 | Step: 0.03s | ETA: 0s | 52.4%
[12/21] Loss: 3.3107 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.1584 | Step: 0.04s | ETA: 0s | 61.9%
[14/21] Loss: 3.2092 | Step: 0.04s | ETA: 0s | 66.7%
[15/21] Loss: 3.1983 | Step: 0.03s | ETA: 0s | 71.4%
[16/21] Loss: 3.3542 | Step: 0.03s | ETA: 0s | 76.2%
[17/21] Loss: 3.2202 | Step: 0.03s | ETA: 0s | 81.0%
[18/21] Loss: 3.2577 | Step: 0.04s | ETA: 0s | 85.7%
[19/21] Loss: 3.3391 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.2836 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.2775 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 494 completed in 2.0s - Avg loss: 3.2669

Epoch 495/700
[1/21] Loss: 3.3322 | Step: 0.03s | ETA: 1s | 4.8%
[2/21] Loss: 3.2656 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.3252 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.3119 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.1860 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.2908 | Step: 0.04s | ETA: 1s | 28.6%
[7/21] Loss: 3.2685 | Step: 0.04s | ETA: 1s | 33.3%
[8/21] Loss: 3.1945 | Step: 0.04s | ETA: 0s | 38.1%
[9/21] Loss: 3.3255 | Step: 0.04s | ETA: 0s | 42.9%
[10/21] Loss: 3.2877 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.2428 | Step: 0.04s | ETA: 0s | 52.4%
[12/21] Loss: 3.2314 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.2637 | Step: 0.04s | ETA: 0s | 61.9%
[14/21] Loss: 3.2668 | Step: 0.04s | ETA: 0s | 66.7%
[15/21] Loss: 3.3617 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.4065 | Step: 0.04s | ETA: 0s | 76.2%
[17/21] Loss: 3.2609 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.3472 | Step: 0.04s | ETA: 0s | 85.7%
[19/21] Loss: 3.2809 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.2125 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.1991 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 495 completed in 2.1s - Avg loss: 3.2791

Epoch 496/700
[1/21] Loss: 3.3134 | Step: 0.04s | ETA: 1s | 4.8%
[2/21] Loss: 3.2472 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.0187 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.3489 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.2324 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.3136 | Step: 0.04s | ETA: 1s | 28.6%
[7/21] Loss: 3.2842 | Step: 0.04s | ETA: 1s | 33.3%
[8/21] Loss: 3.1924 | Step: 0.04s | ETA: 1s | 38.1%
[9/21] Loss: 3.1929 | Step: 0.04s | ETA: 0s | 42.9%
[10/21] Loss: 3.2617 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.1785 | Step: 0.04s | ETA: 0s | 52.4%
[12/21] Loss: 3.3487 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.3014 | Step: 0.04s | ETA: 0s | 61.9%
[14/21] Loss: 3.4605 | Step: 0.04s | ETA: 0s | 66.7%
[15/21] Loss: 3.1525 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.3264 | Step: 0.04s | ETA: 0s | 76.2%
[17/21] Loss: 3.2304 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.2211 | Step: 0.04s | ETA: 0s | 85.7%
[19/21] Loss: 3.1724 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.3336 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.1563 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 496 completed in 2.2s - Avg loss: 3.2518

Epoch 497/700
[1/21] Loss: 3.3100 | Step: 0.04s | ETA: 1s | 4.8%
[2/21] Loss: 3.2018 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.2712 | Step: 0.05s | ETA: 1s | 14.3%
[4/21] Loss: 3.3809 | Step: 0.05s | ETA: 1s | 19.0%
[5/21] Loss: 3.2330 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.2218 | Step: 0.05s | ETA: 1s | 28.6%
[7/21] Loss: 3.3481 | Step: 0.04s | ETA: 1s | 33.3%
[8/21] Loss: 3.1843 | Step: 0.05s | ETA: 1s | 38.1%
[9/21] Loss: 3.1468 | Step: 0.05s | ETA: 1s | 42.9%
[10/21] Loss: 3.1638 | Step: 0.05s | ETA: 1s | 47.6%
[11/21] Loss: 3.2140 | Step: 0.05s | ETA: 0s | 52.4%
[12/21] Loss: 3.2969 | Step: 0.05s | ETA: 0s | 57.1%
[13/21] Loss: 3.2890 | Step: 0.05s | ETA: 0s | 61.9%
[14/21] Loss: 3.0824 | Step: 0.05s | ETA: 0s | 66.7%
[15/21] Loss: 3.2803 | Step: 0.05s | ETA: 0s | 71.4%
[16/21] Loss: 3.3935 | Step: 0.05s | ETA: 0s | 76.2%
[17/21] Loss: 3.1392 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.2713 | Step: 0.05s | ETA: 0s | 85.7%
[19/21] Loss: 3.1826 | Step: 0.05s | ETA: 0s | 90.5%
[20/21] Loss: 3.3088 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.0588 | Step: 0.04s | ETA: 0s | 100.0%
Epoch 497 completed in 2.2s - Avg loss: 3.2371

Epoch 498/700
[1/21] Loss: 3.2213 | Step: 0.05s | ETA: 1s | 4.8%
[2/21] Loss: 3.3690 | Step: 0.05s | ETA: 1s | 9.5%
[3/21] Loss: 3.2601 | Step: 0.05s | ETA: 1s | 14.3%
[4/21] Loss: 3.2162 | Step: 0.05s | ETA: 1s | 19.0%
[5/21] Loss: 3.2520 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.2806 | Step: 0.04s | ETA: 1s | 28.6%
[7/21] Loss: 3.3044 | Step: 0.04s | ETA: 1s | 33.3%
[8/21] Loss: 3.2856 | Step: 0.05s | ETA: 1s | 38.1%
[9/21] Loss: 3.2632 | Step: 0.05s | ETA: 1s | 42.9%
[10/21] Loss: 3.2141 | Step: 0.05s | ETA: 1s | 47.6%
[11/21] Loss: 3.2347 | Step: 0.05s | ETA: 0s | 52.4%
[12/21] Loss: 3.2063 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.2824 | Step: 0.04s | ETA: 0s | 61.9%
[14/21] Loss: 3.3891 | Step: 0.04s | ETA: 0s | 66.7%
[15/21] Loss: 3.2547 | Step: 0.05s | ETA: 0s | 71.4%
[16/21] Loss: 3.3227 | Step: 0.05s | ETA: 0s | 76.2%
[17/21] Loss: 3.2317 | Step: 0.05s | ETA: 0s | 81.0%
[18/21] Loss: 3.1716 | Step: 0.05s | ETA: 0s | 85.7%
[19/21] Loss: 3.1128 | Step: 0.05s | ETA: 0s | 90.5%
[20/21] Loss: 3.2497 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.2822 | Step: 0.04s | ETA: 0s | 100.0%
Epoch 498 completed in 2.2s - Avg loss: 3.2573

Epoch 499/700
[1/21] Loss: 3.2239 | Step: 0.04s | ETA: 1s | 4.8%
[2/21] Loss: 3.3353 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.2877 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.1295 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.2052 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.4504 | Step: 0.04s | ETA: 1s | 28.6%
[7/21] Loss: 3.2247 | Step: 0.04s | ETA: 1s | 33.3%
[8/21] Loss: 3.3601 | Step: 0.04s | ETA: 1s | 38.1%
[9/21] Loss: 3.4110 | Step: 0.04s | ETA: 1s | 42.9%
[10/21] Loss: 3.3130 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.2697 | Step: 0.05s | ETA: 0s | 52.4%
[12/21] Loss: 3.1379 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.3011 | Step: 0.04s | ETA: 0s | 61.9%
[14/21] Loss: 3.1584 | Step: 0.05s | ETA: 0s | 66.7%
[15/21] Loss: 3.4030 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.3277 | Step: 0.04s | ETA: 0s | 76.2%
[17/21] Loss: 3.2426 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.2214 | Step: 0.05s | ETA: 0s | 85.7%
[19/21] Loss: 3.2079 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.1696 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.0786 | Step: 0.04s | ETA: 0s | 100.0%
Epoch 499 completed in 2.2s - Avg loss: 3.2599

Epoch 500/700
[1/21] Loss: 3.3335 | Step: 0.05s | ETA: 1s | 4.8%
